00844254	28.0
00973056	28.0
00980453	28.0
01296462	28.0
01428853	28.0
01532589	28.0
01664172	28.0
01702514	28.0
01729431	28.0
01881180	28.0
01992503	28.0
02304982	28.0
02436349	28.0
02510337	28.0
04565375	28.0
04602044	28.0
05064037	28.0
05297523	28.0
05426243	28.0
05524615	28.0
05564590	28.0
06060845	28.0
06236802	28.0
06589574	28.0
06776138	28.0
07950920	28.0
08061042	28.0
08149781	28.0
08304135	28.0
08340153	28.0
08709038	28.0
08907606	28.0
08969291	28.0
09003284	28.0
09057311	28.0
09114696	28.0
09134386	28.0
09826204	28.0
10053808	28.0
10415638	28.0
10560637	28.0
10622053	28.0
10632576	28.0
10665698	28.0
11651259	28.0
11875100	28.0
12322887	28.0
12998349	28.0
13135832	28.0
14052403	28.0
15209706	28.0
00003553	27.0
00205046	27.0
00237078	27.0
00334186	27.0
00548326	27.0
00575741	27.0
00635850	27.0
00726300	27.0
00887463	27.0
00972621	27.0
01075117	27.0
01184814	27.0
01207609	27.0
01301630	27.0
01352574	27.0
01388130	27.0
01400044	27.0
01505254	27.0
01963942	27.0
02000954	27.0
02001858	27.0
02410855	27.0
02504562	27.0
02552171	27.0
02680814	27.0
02834778	27.0
03033362	27.0
03748886	27.0
04530566	27.0
04531098	27.0
04692157	27.0
06163751	27.0
06333653	27.0
06539770	27.0
06628861	27.0
06696483	27.0
06904171	27.0
07742704	27.0
08123167	27.0
08131530	27.0
08168978	27.0
08523483	27.0
08701942	27.0
08906374	27.0
08920924	27.0
08957381	27.0
09050244	27.0
09159003	27.0
09257949	27.0
09621545	27.0
09626589	27.0
09634494	27.0
09645091	27.0
10284064	27.0
11608250	27.0
13258362	27.0
13649268	27.0
14204950	27.0
14727670	27.0
15216966	27.0
00019128	26.0
00045250	26.0
00074790	26.0
00138508	26.0
00140967	26.0
00211110	26.0
00235368	26.0
00582388	26.0
00665886	26.0
00802318	26.0
00812526	26.0
00917772	26.0
01010118	26.0
01205696	26.0
01438720	26.0
01619929	26.0
01640855	26.0
01645601	26.0
01825237	26.0
01871979	26.0
02020590	26.0
02188699	26.0
02260362	26.0
02283201	26.0
02294436	26.0
02374451	26.0
03575240	26.0
03936895	26.0
05125377	26.0
05249636	26.0
05778131	26.0
06167328	26.0
06718862	26.0
07555863	26.0
08177030	26.0
08190754	26.0
08220891	26.0
08221348	26.0
08295138	26.0
08764107	26.0
08845555	26.0
08888676	26.0
09067277	26.0
09112282	26.0
09215664	26.0
09614315	26.0
09636339	26.0
10016103	26.0
10225219	26.0
10233445	26.0
10582746	26.0
10631941	26.0
11473954	26.0
13905792	26.0
14875077	26.0
00014742	25.0
00022686	25.0
00046534	25.0
00070965	25.0
00156601	25.0
00298497	25.0
00480993	25.0
00630380	25.0
00948071	25.0
00955601	25.0
01023820	25.0
01128193	25.0
01157517	25.0
01212572	25.0
01321002	25.0
01564144	25.0
01639369	25.0
01651444	25.0
01654628	25.0
01690294	25.0
01712704	25.0
01771535	25.0
01806505	25.0
01929396	25.0
02274822	25.0
02321757	25.0
02402425	25.0
02531625	25.0
02554922	25.0
02565728	25.0
02576921	25.0
02593863	25.0
02673134	25.0
03294048	25.0
04377057	25.0
06004685	25.0
06153846	25.0
06686736	25.0
07028373	25.0
07311115	25.0
07405893	25.0
07573696	25.0
08081668	25.0
08734385	25.0
08803382	25.0
08906952	25.0
08932568	25.0
09372504	25.0
09947232	25.0
09989502	25.0
10444194	25.0
10791221	25.0
11524662	25.0
11556187	25.0
12290116	25.0
12694707	25.0
12707432	25.0
12758639	25.0
12815925	25.0
13125117	25.0
13152742	25.0
13169674	25.0
14046202	25.0
15157225	25.0
15178841	25.0
00027167	24.0
00094460	24.0
00145218	24.0
00217014	24.0
00299217	24.0
00331082	24.0
00461493	24.0
00668099	24.0
00820976	24.0
00831191	24.0
00894738	24.0
00918872	24.0
00955060	24.0
01166351	24.0
01170052	24.0
01315613	24.0
01416585	24.0
01428155	24.0
01767199	24.0
01767949	24.0
01955984	24.0
02134589	24.0
02200686	24.0
02230772	24.0
02267060	24.0
02399000	24.0
02431320	24.0
02536557	24.0
02557199	24.0
02575082	24.0
02661252	24.0
03302121	24.0
04417809	24.0
04956594	24.0
05637558	24.0
05835747	24.0
05898568	24.0
06063588	24.0
06193203	24.0
06212839	24.0
06377442	24.0
06392001	24.0
07048000	24.0
07092592	24.0
07334490	24.0
08564307	24.0
08685677	24.0
08702402	24.0
08984788	24.0
09033333	24.0
09682291	24.0
09773245	24.0
10084635	24.0
10249950	24.0
10577284	24.0
11754188	24.0
11915214	24.0
12410715	24.0
13085113	24.0
13278375	24.0
13308999	24.0
13662703	24.0
13741022	24.0
14778019	24.0
15144371	24.0
15199592	24.0
15247518	24.0
15271008	24.0
00007347	23.0
00021265	23.0
00044149	23.0
00104868	23.0
00134780	23.0
00252019	23.0
00258857	23.0
00306426	23.0
00441445	23.0
00475183	23.0
00634472	23.0
00697589	23.0
00775156	23.0
00803325	23.0
00803617	23.0
00872886	23.0
00953559	23.0
01013367	23.0
01017987	23.0
01168468	23.0
01173038	23.0
01556921	23.0
01628449	23.0
01656788	23.0
01745722	23.0
01896031	23.0
02077656	23.0
02116118	23.0
02131279	23.0
02164464	23.0
02289295	23.0
02524171	23.0
02528163	23.0
02530167	23.0
02551824	23.0
02627934	23.0
03467984	23.0
03764276	23.0
03892891	23.0
03928116	23.0
04074482	23.0
04202417	23.0
04285146	23.0
04473432	23.0
04574999	23.0
04980008	23.0
05009170	23.0
05267548	23.0
05556943	23.0
06174404	23.0
06387980	23.0
06778102	23.0
06818970	23.0
06825399	23.0
07445480	23.0
07450842	23.0
07709333	23.0
07747055	23.0
08049401	23.0
08050678	23.0
08189659	23.0
08208016	23.0
08497294	23.0
08664443	23.0
09475292	23.0
09628382	23.0
09630641	23.0
10099375	23.0
10307234	23.0
10380672	23.0
10533013	23.0
10541229	23.0
10776339	23.0
11565040	23.0
11779300	23.0
12280886	23.0
12405209	23.0
12671157	23.0
12740196	23.0
13083586	23.0
14501726	23.0
14856263	23.0
14984973	23.0
15155220	23.0
15265518	23.0
00019613	22.0
00123170	22.0
00150287	22.0
00212414	22.0
00282050	22.0
00318735	22.0
00410247	22.0
00489837	22.0
00545501	22.0
00556313	22.0
00588221	22.0
00610738	22.0
00621627	22.0
00622384	22.0
00633443	22.0
00633864	22.0
00704690	22.0
00752431	22.0
00780889	22.0
00782527	22.0
00795863	22.0
00800930	22.0
00862683	22.0
00947128	22.0
00971650	22.0
01074694	22.0
01113068	22.0
01133281	22.0
01178565	22.0
01291069	22.0
01311520	22.0
01326291	22.0
01329239	22.0
01478002	22.0
01636397	22.0
01649999	22.0
01684899	22.0
01767661	22.0
01779165	22.0
01789514	22.0
01802309	22.0
01944692	22.0
01989053	22.0
02007721	22.0
02009433	22.0
02037090	22.0
02150948	22.0
02274482	22.0
02475922	22.0
02512938	22.0
02721160	22.0
02743547	22.0
03351434	22.0
03614007	22.0
03964744	22.0
04043733	22.0
04081844	22.0
04161358	22.0
04161981	22.0
05221895	22.0
05256862	22.0
05321307	22.0
05598147	22.0
05827684	22.0
05872982	22.0
05941423	22.0
06118563	22.0
06196584	22.0
06271778	22.0
06282651	22.0
06286395	22.0
06398401	22.0
06502378	22.0
06711855	22.0
07007945	22.0
07291312	22.0
07578363	22.0
07969695	22.0
08077292	22.0
08240633	22.0
08420278	22.0
08705397	22.0
08715390	22.0
09055015	22.0
09078231	22.0
09110422	22.0
09140148	22.0
09254614	22.0
09798811	22.0
09818343	22.0
10008716	22.0
10013927	22.0
10022111	22.0
10078806	22.0
10595647	22.0
10640620	22.0
11595312	22.0
11827775	22.0
12141495	22.0
12194776	22.0
12268246	22.0
12281241	22.0
12299988	22.0
12329899	22.0
12582231	22.0
12707781	22.0
12917338	22.0
13103136	22.0
13233012	22.0
13604718	22.0
13745420	22.0
13760316	22.0
13812607	22.0
13867641	22.0
14145095	22.0
14441825	22.0
14621446	22.0
15266911	22.0
00024264	21.0
00035189	21.0
00125629	21.0
00271263	21.0
00283127	21.0
00307631	21.0
00376063	21.0
00430140	21.0
00450335	21.0
00503237	21.0
00528990	21.0
00607780	21.0
00623151	21.0
00634906	21.0
00776988	21.0
00795720	21.0
00817680	21.0
00838367	21.0
00846509	21.0
00851933	21.0
00877127	21.0
00904046	21.0
00911048	21.0
00952963	21.0
00953216	21.0
00962447	21.0
00976653	21.0
01011031	21.0
01031256	21.0
01106808	21.0
01119169	21.0
01195299	21.0
01280014	21.0
01354673	21.0
01534147	21.0
01557774	21.0
01632411	21.0
01714208	21.0
01778017	21.0
01825417	21.0
01921887	21.0
01921964	21.0
01953810	21.0
02022135	21.0
02074915	21.0
02133435	21.0
02148788	21.0
02265231	21.0
02405390	21.0
02429695	21.0
02544348	21.0
02566528	21.0
02642107	21.0
02707683	21.0
02720201	21.0
03058107	21.0
03091374	21.0
03100490	21.0
03316406	21.0
03713736	21.0
04076846	21.0
04295881	21.0
04490091	21.0
04820258	21.0
05275905	21.0
05299178	21.0
05302499	21.0
05560787	21.0
05703429	21.0
05715283	21.0
05726596	21.0
06004067	21.0
06677302	21.0
06806469	21.0
07109196	21.0
07151380	21.0
07185325	21.0
08163273	21.0
08276720	21.0
08593262	21.0
08620061	21.0
08873622	21.0
08963369	21.0
09014979	21.0
09099526	21.0
09138935	21.0
09155306	21.0
09196611	21.0
09448361	21.0
09622302	21.0
10191943	21.0
10485440	21.0
10694258	21.0
10720453	21.0
11418750	21.0
11525955	21.0
13100156	21.0
13329641	21.0
13602526	21.0
13616054	21.0
13783816	21.0
13875970	21.0
14548343	21.0
14974264	21.0
15286249	21.0
00027807	20.0
00031820	20.0
00041899	20.0
00042757	20.0
00043195	20.0
00053913	20.0
00067999	20.0
00112312	20.0
00138956	20.0
00283568	20.0
00302394	20.0
00320852	20.0
00322847	20.0
00328802	20.0
00383606	20.0
00391599	20.0
00404642	20.0
00442267	20.0
00445169	20.0
00482298	20.0
00603298	20.0
00620752	20.0
00661091	20.0
00699815	20.0
00778275	20.0
00835903	20.0
00894552	20.0
00908492	20.0
00952524	20.0
00992041	20.0
01014066	20.0
01036804	20.0
01076615	20.0
01086103	20.0
01091427	20.0
01186428	20.0
01201089	20.0
01217043	20.0
01224744	20.0
01295275	20.0
01386494	20.0
01511706	20.0
01529672	20.0
01563005	20.0
01619354	20.0
01628450	20.0
01631072	20.0
01641914	20.0
01642924	20.0
01662274	20.0
01674464	20.0
01761706	20.0
01942177	20.0
01983771	20.0
02014165	20.0
02035919	20.0
02083038	20.0
02202384	20.0
02294761	20.0
02419773	20.0
02419796	20.0
02421374	20.0
02453889	20.0
02455407	20.0
02514187	20.0
02547586	20.0
02573275	20.0
02679899	20.0
03546340	20.0
03569964	20.0
03744276	20.0
03974215	20.0
04546855	20.0
04694441	20.0
04934546	20.0
04959672	20.0
05395690	20.0
05486510	20.0
05546540	20.0
05586446	20.0
05661996	20.0
05689249	20.0
05760202	20.0
05802185	20.0
06053439	20.0
06277280	20.0
06729499	20.0
06765044	20.0
06789411	20.0
07175241	20.0
07193958	20.0
07213395	20.0
07248801	20.0
07342049	20.0
07352190	20.0
07445896	20.0
07710616	20.0
07802417	20.0
07891726	20.0
08246613	20.0
08294696	20.0
08348815	20.0
08641113	20.0
08651247	20.0
08713772	20.0
08735705	20.0
08798771	20.0
08841667	20.0
08847694	20.0
08848731	20.0
08981244	20.0
09029457	20.0
09048880	20.0
09087599	20.0
09090825	20.0
09130076	20.0
09190918	20.0
09426788	20.0
09627906	20.0
09807075	20.0
09921792	20.0
10025730	20.0
10034201	20.0
10072708	20.0
10206173	20.0
10439851	20.0
11744583	20.0
12157276	20.0
12158148	20.0
12170585	20.0
12618942	20.0
12917901	20.0
13110915	20.0
13244109	20.0
13367070	20.0
13615557	20.0
13963970	20.0
14006945	20.0
14607521	20.0
14989820	20.0
00095502	19.0
00115157	19.0
00151497	19.0
00161243	19.0
00162632	19.0
00182406	19.0
00216174	19.0
00230746	19.0
00291873	19.0
00376400	19.0
00397953	19.0
00471711	19.0
00598954	19.0
00634586	19.0
00708017	19.0
00712225	19.0
00722232	19.0
00805376	19.0
00813978	19.0
00838043	19.0
00874067	19.0
00897241	19.0
00923995	19.0
00947077	19.0
00949288	19.0
00962129	19.0
00963283	19.0
01066163	19.0
01185981	19.0
01211699	19.0
01222360	19.0
01285440	19.0
01301410	19.0
01426397	19.0
01471825	19.0
01535246	19.0
01593937	19.0
01634424	19.0
01695259	19.0
01705494	19.0
01726172	19.0
01726390	19.0
01734502	19.0
01739814	19.0
01765392	19.0
01790020	19.0
01817424	19.0
01835276	19.0
01861778	19.0
01903756	19.0
01930874	19.0
01957529	19.0
02038357	19.0
02061495	19.0
02145084	19.0
02236495	19.0
02245592	19.0
02288473	19.0
02301072	19.0
02401031	19.0
02401661	19.0
02457233	19.0
02511551	19.0
02518161	19.0
02526085	19.0
02527813	19.0
02528534	19.0
02558172	19.0
02575766	19.0
02623445	19.0
02630189	19.0
02642814	19.0
02645007	19.0
02716205	19.0
02727825	19.0
02735688	19.0
02858304	19.0
03096593	19.0
03903424	19.0
03959936	19.0
04170037	19.0
04447443	19.0
04748836	19.0
04953954	19.0
04983122	19.0
05088324	19.0
05449959	19.0
05585665	19.0
05654362	19.0
05701944	19.0
05785508	19.0
05786372	19.0
05839024	19.0
05933246	19.0
06251781	19.0
06452601	19.0
06782680	19.0
06941644	19.0
07111047	19.0
07121361	19.0
07183151	19.0
07197021	19.0
07238694	19.0
07519253	19.0
07532440	19.0
07649854	19.0
07811416	19.0
08135342	19.0
08191987	19.0
08324514	19.0
08342039	19.0
08394922	19.0
08487504	19.0
08621598	19.0
08732116	19.0
08894456	19.0
08927186	19.0
09068444	19.0
09093608	19.0
09102016	19.0
09194357	19.0
09943541	19.0
09993252	19.0
10213652	19.0
10294602	19.0
10309896	19.0
10332385	19.0
10435988	19.0
10438172	19.0
10707804	19.0
11458624	19.0
11607392	19.0
11804082	19.0
12090318	19.0
12319687	19.0
12405714	19.0
12772081	19.0
12792638	19.0
12992464	19.0
12996225	19.0
13038944	19.0
13172107	19.0
13205482	19.0
13246662	19.0
13576355	19.0
14061805	19.0
14586258	19.0
15090742	19.0
00055142	18.0
00071178	18.0
00072012	18.0
00092366	18.0
00169806	18.0
00203342	18.0
00208836	18.0
00220869	18.0
00255710	18.0
00266806	18.0
00299580	18.0
00348746	18.0
00356258	18.0
00367976	18.0
00370412	18.0
00385791	18.0
00417001	18.0
00422090	18.0
00434374	18.0
00445802	18.0
00463246	18.0
00484166	18.0
00550117	18.0
00558883	18.0
00606370	18.0
00636574	18.0
00658082	18.0
00698855	18.0
00786458	18.0
00789448	18.0
00809654	18.0
00813044	18.0
00850501	18.0
00868591	18.0
00922327	18.0
00943837	18.0
00945401	18.0
01007924	18.0
01014821	18.0
01015244	18.0
01018928	18.0
01047338	18.0
01048912	18.0
01049737	18.0
01079480	18.0
01083645	18.0
01156438	18.0
01182654	18.0
01212519	18.0
01227675	18.0
01254013	18.0
01309701	18.0
01347199	18.0
01376245	18.0
01407465	18.0
01462005	18.0
01466978	18.0
01467370	18.0
01478603	18.0
01486312	18.0
01508368	18.0
01517662	18.0
01571578	18.0
01578575	18.0
01588493	18.0
01633343	18.0
01638368	18.0
01686956	18.0
01742886	18.0
01754876	18.0
01764171	18.0
01789064	18.0
01789386	18.0
01792567	18.0
01793177	18.0
01843055	18.0
01846331	18.0
01876843	18.0
01892104	18.0
01905661	18.0
01921204	18.0
01926311	18.0
01930112	18.0
01935476	18.0
01950798	18.0
01975880	18.0
02014646	18.0
02050132	18.0
02053941	18.0
02106006	18.0
02151625	18.0
02172888	18.0
02203362	18.0
02205896	18.0
02246011	18.0
02257370	18.0
02281093	18.0
02346315	18.0
02387486	18.0
02397637	18.0
02444662	18.0
02471690	18.0
02488834	18.0
02507337	18.0
02513740	18.0
02556126	18.0
02590237	18.0
02624263	18.0
02687916	18.0
02718469	18.0
02721538	18.0
02735418	18.0
02763740	18.0
02796623	18.0
02830852	18.0
02883344	18.0
02959942	18.0
03104594	18.0
03265032	18.0
03385557	18.0
03544360	18.0
